sample_id	sequence_length	dataset	k	n_top_k	n_trees
31	47	EA_negative	5	40.5	3
31	47	EA_negative	10	44.0	3
31	47	EA_negative	20	45.0	3
31	47	EA_negative	1	23.0	4
31	47	EA_negative	5	39.5	4
31	47	EA_negative	10	44.0	4
31	47	EA_negative	20	45.0	4
31	47	EA_negative	1	24.0	5
31	47	EA_negative	5	39.5	5
31	47	EA_negative	10	44.0	5
31	47	EA_negative	20	45.0	5
31	47	EA_negative	1	25.0	6
31	47	EA_negative	5	39.5	6
31	47	EA_negative	10	44.0	6
31	47	EA_negative	20	45.0	6
31	47	EA_negative	1	25.0	7
31	47	EA_negative	5	39.5	7
31	47	EA_negative	10	44.0	7
31	47	EA_negative	20	45.0	7
31	47	EA_negative	1	25.0	8
31	47	EA_negative	5	39.5	8
31	47	EA_negative	10	44.0	8
31	47	EA_negative	20	45.0	8
31	47	EA_negative	1	25.0	9
31	47	EA_negative	5	38.5	9
31	47	EA_negative	10	44.0	9
31	47	EA_negative	20	45.0	9
31	47	EA_negative	1	25.0	10
31	47	EA_negative	5	39.5	10
31	47	EA_negative	10	44.0	10
31	47	EA_negative	20	45.0	10
31	47	EA_negative	1	26.0	11
31	47	EA_negative	5	39.5	11
31	47	EA_negative	10	44.0	11
31	47	EA_negative	20	45.0	11
31	47	EA_negative	1	25.0	12
31	47	EA_negative	5	39.5	12
31	47	EA_negative	10	44.0	12
31	47	EA_negative	20	45.0	12
31	47	EA_negative	1	26.0	13
31	47	EA_negative	5	39.5	13
31	47	EA_negative	10	44.0	13
31	47	EA_negative	20	45.0	13
31	47	EA_negative	1	24.0	14
31	47	EA_negative	5	40.5	14
31	47	EA_negative	10	44.0	14
31	47	EA_negative	20	45.0	14
31	47	EA_negative	1	24.0	15
31	47	EA_negative	5	40.5	15
31	47	EA_negative	10	44.0	15
31	47	EA_negative	20	45.0	15
31	47	EA_negative	1	24.0	16
31	47	EA_negative	5	40.5	16
31	47	EA_negative	10	44.0	16
31	47	EA_negative	20	45.0	16
31	47	EA_negative	1	24.0	17
31	47	EA_negative	5	40.5	17
31	47	EA_negative	10	44.0	17
31	47	EA_negative	20	45.0	17
31	47	EA_negative	1	24.0	18
31	47	EA_negative	5	40.5	18
31	47	EA_negative	10	44.0	18
31	47	EA_negative	20	45.0	18
31	47	EA_negative	1	24.0	19
31	47	EA_negative	5	40.5	19
31	47	EA_negative	10	44.0	19
31	47	EA_negative	20	45.0	19
31	47	EA_negative	1	24.0	20
31	47	EA_negative	5	40.5	20
31	47	EA_negative	10	44.0	20
31	47	EA_negative	20	45.0	20
31	47	EA_negative	1	25.0	21
31	47	EA_negative	5	40.5	21
31	47	EA_negative	10	44.0	21
31	47	EA_negative	20	45.0	21
31	47	EA_negative	1	27.0	22
31	47	EA_negative	5	40.5	22
31	47	EA_negative	10	44.0	22
31	47	EA_negative	20	45.0	22
31	47	EA_negative	1	27.0	23
31	47	EA_negative	5	40.5	23
31	47	EA_negative	10	44.0	23
31	47	EA_negative	20	45.0	23
31	47	EA_negative	1	26.0	24
31	47	EA_negative	5	40.5	24
31	47	EA_negative	10	44.0	24
31	47	EA_negative	20	45.0	24
31	47	EA_negative	1	26.0	25
31	47	EA_negative	5	40.5	25
31	47	EA_negative	10	44.0	25
31	47	EA_negative	20	45.0	25
31	47	EA_negative	1	26.0	26
31	47	EA_negative	5	40.5	26
31	47	EA_negative	10	44.0	26
31	47	EA_negative	20	45.0	26
31	47	EA_negative	1	26.0	27
31	47	EA_negative	5	40.5	27
31	47	EA_negative	10	44.0	27
31	47	EA_negative	20	45.0	27
31	47	EA_negative	1	26.0	28
31	47	EA_negative	5	40.5	28
31	47	EA_negative	10	44.0	28
31	47	EA_negative	20	45.0	28
31	47	EA_negative	1	26.0	29
31	47	EA_negative	5	40.5	29
31	47	EA_negative	10	44.0	29
31	47	EA_negative	20	45.0	29
31	47	EA_negative	1	27.0	30
31	47	EA_negative	5	40.5	30
31	47	EA_negative	10	44.0	30
31	47	EA_negative	20	45.0	30
31	47	EA_negative	1	26.0	31
31	47	EA_negative	5	40.5	31
31	47	EA_negative	10	44.0	31
31	47	EA_negative	20	45.0	31
31	47	EA_negative	1	26.0	32
31	47	EA_negative	5	40.5	32
31	47	EA_negative	10	44.0	32
31	47	EA_negative	20	45.0	32
32	41	positive	1	17.5	1
32	41	positive	5	25.0	1
32	41	positive	10	32.0	1
32	41	positive	20	36.0	1
32	41	positive	1	18.5	2
32	41	positive	5	25.0	2
32	41	positive	10	31.0	2
32	41	positive	20	36.0	2
32	41	positive	1	19.5	3
32	41	positive	5	25.0	3
32	41	positive	10	32.0	3
32	41	positive	20	37.0	3
32	41	positive	1	16.5	4
32	41	positive	5	26.0	4
32	41	positive	10	33.0	4
32	41	positive	20	37.0	4
32	41	positive	1	17.5	5
32	41	positive	5	25.0	5
32	41	positive	10	32.0	5
32	41	positive	20	37.0	5
32	41	positive	1	18.5	6
32	41	positive	5	26.0	6
32	41	positive	10	32.0	6
32	41	positive	20	37.0	6
32	41	positive	1	17.5	7
32	41	positive	5	26.0	7
32	41	positive	10	32.0	7
32	41	positive	20	37.0	7
32	41	positive	1	17.5	8
32	41	positive	5	25.0	8
32	41	positive	10	32.0	8
32	41	positive	20	37.0	8
32	41	positive	1	17.5	9
32	41	positive	5	25.0	9
32	41	positive	10	32.0	9
32	41	positive	20	36.0	9
32	41	positive	1	18.5	10
32	41	positive	5	24.0	10
32	41	positive	10	32.0	10
32	41	positive	20	36.0	10
32	41	positive	1	17.5	11
32	41	positive	5	25.0	11
32	41	positive	10	32.0	11
32	41	positive	20	36.0	11
32	41	positive	1	17.5	12
32	41	positive	5	26.0	12
32	41	positive	10	32.0	12
32	41	positive	20	36.0	12
32	41	positive	1	17.5	13
32	41	positive	5	26.0	13
32	41	positive	10	32.0	13
32	41	positive	20	36.0	13
32	41	positive	1	17.5	14
32	41	positive	5	25.0	14
32	41	positive	10	31.0	14
32	41	positive	20	36.0	14
32	41	positive	1	17.5	15
32	41	positive	5	25.0	15
32	41	positive	10	31.0	15
32	41	positive	20	36.0	15
32	41	positive	1	17.5	16
32	41	positive	5	25.0	16
32	41	positive	10	31.0	16
32	41	positive	20	36.0	16
32	41	positive	1	17.5	17
32	41	positive	5	25.0	17
32	41	positive	10	31.0	17
32	41	positive	20	36.0	17
32	41	positive	1	18.5	18
32	41	positive	5	24.0	18
32	41	positive	10	32.0	18
32	41	positive	20	36.0	18
32	41	positive	1	18.5	19
32	41	positive	5	24.0	19
32	41	positive	10	31.0	19
32	41	positive	20	36.0	19
32	41	positive	1	17.5	20
32	41	positive	5	24.0	20
32	41	positive	10	31.0	20
32	41	positive	20	36.0	20
32	41	positive	1	17.5	21
32	41	positive	5	25.0	21
32	41	positive	10	31.0	21
32	41	positive	20	36.0	21
32	41	positive	1	17.5	22
32	41	positive	5	24.0	22
32	41	positive	10	32.0	22
32	41	positive	20	36.0	22
32	41	positive	1	17.5	23
32	41	positive	5	24.0	23
32	41	positive	10	31.0	23
32	41	positive	20	36.0	23
32	41	positive	1	18.5	24
32	41	positive	5	24.0	24
32	41	positive	10	31.0	24
32	41	positive	20	36.0	24
32	41	positive	1	18.5	25
32	41	positive	5	24.0	25
32	41	positive	10	31.0	25
32	41	positive	20	36.0	25
32	41	positive	1	18.5	26
32	41	positive	5	24.0	26
32	41	positive	10	31.0	26
32	41	positive	20	36.0	26
32	41	positive	1	18.5	27
32	41	positive	5	24.0	27
32	41	positive	10	31.0	27
32	41	positive	20	36.0	27
32	41	positive	1	18.5	28
32	41	positive	5	24.0	28
32	41	positive	10	31.0	28
32	41	positive	20	36.0	28
32	41	positive	1	18.5	29
32	41	positive	5	24.0	29
32	41	positive	10	31.0	29
32	41	positive	20	36.0	29
32	41	positive	1	18.5	30
32	41	positive	5	24.0	30
32	41	positive	10	31.0	30
32	41	positive	20	36.0	30
32	41	positive	1	18.5	31
32	41	positive	5	24.0	31
32	41	positive	10	32.0	31
32	41	positive	20	36.0	31
32	41	positive	1	18.5	32
32	41	positive	5	24.0	32
32	41	positive	10	32.0	32
32	41	positive	20	36.0	32
33	60	EA_positive	1	24.25	1
33	60	EA_positive	5	49.0	1
33	60	EA_positive	10	54.0	1
33	60	EA_positive	20	57.0	1
33	60	EA_positive	1	25.25	2
33	60	EA_positive	5	50.0	2
33	60	EA_positive	10	55.0	2
33	60	EA_positive	20	59.0	2
33	60	EA_positive	1	27.25	3
33	60	EA_positive	5	50.5	3
33	60	EA_positive	10	54.0	3
33	60	EA_positive	20	59.0	3
33	60	EA_positive	1	27.25	4
33	60	EA_positive	5	49.0	4
33	60	EA_positive	10	54.0	4
33	60	EA_positive	20	59.0	4
33	60	EA_positive	1	27.25	5
33	60	EA_positive	5	51.0	5
33	60	EA_positive	10	54.0	5
33	60	EA_positive	20	59.0	5
33	60	EA_positive	1	27.25	6
33	60	EA_positive	5	51.0	6
33	60	EA_positive	10	54.0	6
33	60	EA_positive	20	58.0	6
33	60	EA_positive	1	27.25	7
33	60	EA_positive	5	52.0	7
33	60	EA_positive	10	54.0	7
33	60	EA_positive	20	58.0	7
33	60	EA_positive	1	27.25	8
33	60	EA_positive	5	52.0	8
33	60	EA_positive	10	54.0	8
33	60	EA_positive	20	58.0	8
33	60	EA_positive	1	26.25	9
33	60	EA_positive	5	52.0	9
33	60	EA_positive	10	54.0	9
33	60	EA_positive	20	58.0	9
33	60	EA_positive	1	27.25	10
33	60	EA_positive	5	52.0	10
33	60	EA_positive	10	54.0	10
33	60	EA_positive	20	59.0	10
33	60	EA_positive	1	26.25	11
33	60	EA_positive	5	52.0	11
33	60	EA_positive	10	55.0	11
33	60	EA_positive	20	59.0	11
33	60	EA_positive	1	26.25	12
33	60	EA_positive	5	52.0	12
33	60	EA_positive	10	55.0	12
33	60	EA_positive	20	59.0	12
33	60	EA_positive	1	27.25	13
33	60	EA_positive	5	52.0	13
33	60	EA_positive	10	54.0	13
33	60	EA_positive	20	59.0	13
33	60	EA_positive	1	26.25	14
33	60	EA_positive	5	51.0	14
33	60	EA_positive	10	54.0	14
33	60	EA_positive	20	59.0	14
33	60	EA_positive	1	27.25	15
33	60	EA_positive	5	52.0	15
33	60	EA_positive	10	54.0	15
33	60	EA_positive	20	59.0	15
33	60	EA_positive	1	27.25	16
33	60	EA_positive	5	52.0	16
33	60	EA_positive	10	54.0	16
33	60	EA_positive	20	59.0	16
33	60	EA_positive	1	27.25	17
33	60	EA_positive	5	52.0	17
33	60	EA_positive	10	54.0	17
33	60	EA_positive	20	59.0	17
33	60	EA_positive	1	27.25	18
33	60	EA_positive	5	52.0	18
33	60	EA_positive	10	55.0	18
33	60	EA_positive	20	59.0	18
33	60	EA_positive	1	27.25	19
33	60	EA_positive	5	52.0	19
33	60	EA_positive	10	55.0	19
33	60	EA_positive	20	59.0	19
33	60	EA_positive	1	27.25	20
33	60	EA_positive	5	52.0	20
33	60	EA_positive	10	55.0	20
33	60	EA_positive	20	58.0	20
33	60	EA_positive	1	26.25	21
33	60	EA_positive	5	52.0	21
33	60	EA_positive	10	55.0	21
33	60	EA_positive	20	58.0	21
33	60	EA_positive	1	26.25	22
33	60	EA_positive	5	52.0	22
33	60	EA_positive	10	55.0	22
33	60	EA_positive	20	58.0	22
33	60	EA_positive	1	26.25	23
33	60	EA_positive	5	52.0	23
33	60	EA_positive	10	55.0	23
33	60	EA_positive	20	58.0	23
33	60	EA_positive	1	26.25	24
33	60	EA_positive	5	52.0	24
33	60	EA_positive	10	55.0	24
33	60	EA_positive	20	58.0	24
33	60	EA_positive	1	27.25	25
33	60	EA_positive	5	52.0	25
33	60	EA_positive	10	55.0	25
33	60	EA_positive	20	58.0	25
33	60	EA_positive	1	26.25	26
33	60	EA_positive	5	52.0	26
33	60	EA_positive	10	55.0	26
33	60	EA_positive	20	58.0	26
33	60	EA_positive	1	26.25	27
33	60	EA_positive	5	52.0	27
33	60	EA_positive	10	55.0	27
33	60	EA_positive	20	58.0	27
33	60	EA_positive	1	26.25	28
33	60	EA_positive	5	52.0	28
33	60	EA_positive	10	55.0	28
33	60	EA_positive	20	58.0	28
33	60	EA_positive	1	27.25	29
33	60	EA_positive	5	52.0	29
33	60	EA_positive	10	55.0	29
33	60	EA_positive	20	58.0	29
33	60	EA_positive	1	26.25	30
33	60	EA_positive	5	52.0	30
33	60	EA_positive	10	55.0	30
33	60	EA_positive	20	58.0	30
33	60	EA_positive	1	26.25	31
33	60	EA_positive	5	52.0	31
33	60	EA_positive	10	55.0	31
33	60	EA_positive	20	58.0	31
33	60	EA_positive	1	26.25	32
33	60	EA_positive	5	52.0	32
33	60	EA_positive	10	55.0	32
33	60	EA_positive	20	58.0	32
34	41	positive	1	17.5	1
34	41	positive	5	25.5	1
34	41	positive	10	31.0	1
34	41	positive	20	36.0	1
34	41	positive	1	16.5	2
34	41	positive	5	24.5	2
34	41	positive	10	31.0	2
34	41	positive	20	36.0	2
34	41	positive	1	16.5	3
34	41	positive	5	24.0	3
34	41	positive	10	33.0	3
34	41	positive	20	36.0	3
34	41	positive	1	16.5	4
34	41	positive	5	24.0	4
34	41	positive	10	33.0	4
34	41	positive	20	36.0	4
34	41	positive	1	17.5	5
34	41	positive	5	24.0	5
34	41	positive	10	33.0	5
34	41	positive	20	36.0	5
34	41	positive	1	17.5	6
34	41	positive	5	24.0	6
34	41	positive	10	33.0	6
34	41	positive	20	36.0	6
34	41	positive	1	17.5	7
34	41	positive	5	25.0	7
34	41	positive	10	33.0	7
34	41	positive	20	36.0	7
34	41	positive	1	17.5	8
34	41	positive	5	25.0	8
34	41	positive	10	31.0	8
34	41	positive	20	36.0	8
34	41	positive	1	17.5	9
34	41	positive	5	25.0	9
34	41	positive	10	31.0	9
34	41	positive	20	36.0	9
34	41	positive	1	17.5	10
34	41	positive	5	25.0	10
34	41	positive	10	31.0	10
34	41	positive	20	36.0	10
34	41	positive	1	17.5	11
34	41	positive	5	25.0	11
34	41	positive	10	32.0	11
34	41	positive	20	36.0	11
34	41	positive	1	18.5	12
34	41	positive	5	25.0	12
34	41	positive	10	32.0	12
34	41	positive	20	36.0	12
34	41	positive	1	18.5	13
34	41	positive	5	25.0	13
34	41	positive	10	32.0	13
34	41	positive	20	36.0	13
34	41	positive	1	18.5	14
34	41	positive	5	25.0	14
34	41	positive	10	32.0	14
34	41	positive	20	36.0	14
34	41	positive	1	18.5	15
34	41	positive	5	24.0	15
34	41	positive	10	32.0	15
34	41	positive	20	36.0	15
34	41	positive	1	19.5	16
34	41	positive	5	24.0	16
34	41	positive	10	32.0	16
34	41	positive	20	36.0	16
34	41	positive	1	19.5	17
34	41	positive	5	24.0	17
34	41	positive	10	32.0	17
34	41	positive	20	36.0	17
34	41	positive	1	19.5	18
34	41	positive	5	24.0	18
34	41	positive	10	32.0	18
34	41	positive	20	36.0	18
34	41	positive	1	19.5	19
34	41	positive	5	25.0	19
34	41	positive	10	32.0	19
34	41	positive	20	36.0	19
34	41	positive	1	19.5	20
34	41	positive	5	25.0	20
34	41	positive	10	32.0	20
34	41	positive	20	36.0	20
34	41	positive	1	18.5	21
34	41	positive	5	25.0	21
34	41	positive	10	32.0	21
34	41	positive	20	36.0	21
34	41	positive	1	18.5	22
34	41	positive	5	25.0	22
34	41	positive	10	32.0	22
34	41	positive	20	36.0	22
34	41	positive	1	18.5	23
34	41	positive	5	25.0	23
34	41	positive	10	32.0	23
34	41	positive	20	36.0	23
34	41	positive	1	18.5	24
34	41	positive	5	25.0	24
34	41	positive	10	32.0	24
34	41	positive	20	36.0	24
34	41	positive	1	18.5	25
34	41	positive	5	25.0	25
34	41	positive	10	32.0	25
34	41	positive	20	36.0	25
34	41	positive	1	18.5	26
34	41	positive	5	25.0	26
34	41	positive	10	32.0	26
34	41	positive	20	36.0	26
34	41	positive	1	18.5	27
34	41	positive	5	25.0	27
34	41	positive	10	32.0	27
34	41	positive	20	36.0	27
34	41	positive	1	19.5	28
34	41	positive	5	25.0	28
34	41	positive	10	32.0	28
34	41	positive	20	36.0	28
34	41	positive	1	19.5	29
34	41	positive	5	25.0	29
34	41	positive	10	32.0	29
34	41	positive	20	36.0	29
34	41	positive	1	19.5	30
34	41	positive	5	25.0	30
34	41	positive	10	32.0	30
34	41	positive	20	36.0	30
34	41	positive	1	19.5	31
34	41	positive	5	25.0	31
34	41	positive	10	32.0	31
34	41	positive	20	36.0	31
34	41	positive	1	19.5	32
34	41	positive	5	25.0	32
34	41	positive	10	32.0	32
34	41	positive	20	36.0	32
35	60	EA_positive	1	26.5	1
35	60	EA_positive	5	46.5	1
35	60	EA_positive	10	53.0	1
35	60	EA_positive	20	59.0	1
35	60	EA_positive	1	29.5	2
35	60	EA_positive	5	47.5	2
35	60	EA_positive	10	52.0	2
35	60	EA_positive	20	59.0	2
35	60	EA_positive	1	29.5	3
35	60	EA_positive	5	47.5	3
35	60	EA_positive	10	54.0	3
35	60	EA_positive	20	59.0	3
35	60	EA_positive	1	29.5	4
35	60	EA_positive	5	46.5	4
35	60	EA_positive	10	54.0	4
35	60	EA_positive	20	59.0	4
35	60	EA_positive	1	29.5	5
35	60	EA_positive	5	48.5	5
35	60	EA_positive	10	53.0	5
35	60	EA_positive	20	59.0	5
35	60	EA_positive	1	29.5	6
35	60	EA_positive	5	47.5	6
35	60	EA_positive	10	54.0	6
35	60	EA_positive	20	59.0	6
35	60	EA_positive	1	29.5	7
35	60	EA_positive	5	47.5	7
35	60	EA_positive	10	55.0	7
35	60	EA_positive	20	59.0	7
35	60	EA_positive	1	29.5	8
35	60	EA_positive	5	47.5	8
35	60	EA_positive	10	55.0	8
35	60	EA_positive	20	59.0	8
35	60	EA_positive	1	29.5	9
35	60	EA_positive	5	47.5	9
35	60	EA_positive	10	55.0	9
35	60	EA_positive	20	59.0	9
35	60	EA_positive	1	29.5	10
35	60	EA_positive	5	47.5	10
35	60	EA_positive	10	55.0	10
35	60	EA_positive	20	60.0	10
35	60	EA_positive	1	30.5	11
35	60	EA_positive	5	47.5	11
35	60	EA_positive	10	55.0	11
35	60	EA_positive	20	60.0	11
35	60	EA_positive	1	29.5	12
35	60	EA_positive	5	47.5	12
35	60	EA_positive	10	54.0	12
35	60	EA_positive	20	60.0	12
35	60	EA_positive	1	29.5	13
35	60	EA_positive	5	47.5	13
35	60	EA_positive	10	54.0	13
35	60	EA_positive	20	60.0	13
35	60	EA_positive	1	29.5	14
35	60	EA_positive	5	47.5	14
35	60	EA_positive	10	55.0	14
35	60	EA_positive	20	60.0	14
35	60	EA_positive	1	29.5	15
35	60	EA_positive	5	47.5	15
35	60	EA_positive	10	55.0	15
35	60	EA_positive	20	59.0	15
35	60	EA_positive	1	29.5	16
35	60	EA_positive	5	46.5	16
35	60	EA_positive	10	54.0	16
35	60	EA_positive	20	59.0	16
35	60	EA_positive	1	29.5	17
35	60	EA_positive	5	47.5	17
35	60	EA_positive	10	55.0	17
35	60	EA_positive	20	59.0	17
35	60	EA_positive	1	29.5	18
35	60	EA_positive	5	47.5	18
35	60	EA_positive	10	55.0	18
35	60	EA_positive	20	59.0	18
35	60	EA_positive	1	29.5	19
35	60	EA_positive	5	47.5	19
35	60	EA_positive	10	55.0	19
35	60	EA_positive	20	59.0	19
35	60	EA_positive	1	29.5	20
35	60	EA_positive	5	48.5	20
35	60	EA_positive	10	55.0	20
35	60	EA_positive	20	59.0	20
35	60	EA_positive	1	29.5	21
35	60	EA_positive	5	48.5	21
35	60	EA_positive	10	55.0	21
35	60	EA_positive	20	59.0	21
35	60	EA_positive	1	29.5	22
35	60	EA_positive	5	48.5	22
35	60	EA_positive	10	55.0	22
35	60	EA_positive	20	59.0	22
35	60	EA_positive	1	29.5	23
35	60	EA_positive	5	48.5	23
35	60	EA_positive	10	55.0	23
35	60	EA_positive	20	59.0	23
35	60	EA_positive	1	29.5	24
35	60	EA_positive	5	48.5	24
35	60	EA_positive	10	55.0	24
35	60	EA_positive	20	59.0	24
35	60	EA_positive	1	29.5	25
35	60	EA_positive	5	48.5	25
35	60	EA_positive	10	55.0	25
35	60	EA_positive	20	59.0	25
35	60	EA_positive	1	29.5	26
35	60	EA_positive	5	48.5	26
35	60	EA_positive	10	55.0	26
35	60	EA_positive	20	59.0	26
35	60	EA_positive	1	29.5	27
35	60	EA_positive	5	48.5	27
35	60	EA_positive	10	55.0	27
35	60	EA_positive	20	59.0	27
35	60	EA_positive	1	29.5	28
35	60	EA_positive	5	48.5	28
35	60	EA_positive	10	55.0	28
35	60	EA_positive	20	59.0	28
35	60	EA_positive	1	29.5	29
35	60	EA_positive	5	48.5	29
35	60	EA_positive	10	55.0	29
35	60	EA_positive	20	59.0	29
35	60	EA_positive	1	29.5	30
35	60	EA_positive	5	48.5	30
35	60	EA_positive	10	55.0	30
35	60	EA_positive	20	59.0	30
35	60	EA_positive	1	29.5	31
35	60	EA_positive	5	48.5	31
35	60	EA_positive	10	55.0	31
35	60	EA_positive	20	59.0	31
35	60	EA_positive	1	29.5	32
35	60	EA_positive	5	47.5	32
35	60	EA_positive	10	55.0	32
35	60	EA_positive	20	59.0	32
36	47	EA_negative	1	23.5	1
36	47	EA_negative	5	38.166666666666664	1
36	47	EA_negative	10	42.00000000000001	1
36	47	EA_negative	20	46.000000000000014	1
36	47	EA_negative	1	24.0	2
36	47	EA_negative	5	39.5	2
36	47	EA_negative	10	43.0	2
36	47	EA_negative	20	46.00000000000001	2
36	47	EA_negative	1	24.0	3
36	47	EA_negative	5	40.5	3
36	47	EA_negative	10	43.0	3
36	47	EA_negative	20	46.00000000000001	3
36	47	EA_negative	1	25.0	4
36	47	EA_negative	5	39.5	4
36	47	EA_negative	10	43.0	4
36	47	EA_negative	20	46.00000000000001	4
36	47	EA_negative	1	23.0	5
36	47	EA_negative	5	39.5	5
36	47	EA_negative	10	43.0	5
36	47	EA_negative	20	46.00000000000001	5
36	47	EA_negative	1	24.0	6
36	47	EA_negative	5	40.5	6
36	47	EA_negative	10	44.0	6
36	47	EA_negative	20	46.00000000000001	6
36	47	EA_negative	1	24.0	7
36	47	EA_negative	5	39.5	7
36	47	EA_negative	10	44.0	7
36	47	EA_negative	20	46.00000000000001	7
36	47	EA_negative	1	24.0	8
36	47	EA_negative	5	39.5	8
36	47	EA_negative	10	44.0	8
36	47	EA_negative	20	46.00000000000001	8
36	47	EA_negative	1	23.0	9
36	47	EA_negative	5	38.5	9
36	47	EA_negative	10	44.0	9
36	47	EA_negative	20	46.00000000000001	9
36	47	EA_negative	1	23.0	10
36	47	EA_negative	5	40.5	10
36	47	EA_negative	10	44.0	10
36	47	EA_negative	20	46.00000000000001	10
36	47	EA_negative	1	23.0	11
36	47	EA_negative	5	40.5	11
36	47	EA_negative	10	44.0	11
36	47	EA_negative	20	46.00000000000001	11
36	47	EA_negative	1	23.0	12
36	47	EA_negative	5	40.5	12
36	47	EA_negative	10	44.0	12
36	47	EA_negative	20	45.0	12
36	47	EA_negative	1	23.0	13
36	47	EA_negative	5	40.5	13
36	47	EA_negative	10	44.0	13
36	47	EA_negative	20	45.0	13
36	47	EA_negative	1	23.0	14
36	47	EA_negative	5	40.5	14
36	47	EA_negative	10	44.0	14
36	47	EA_negative	20	45.0	14
36	47	EA_negative	1	23.0	15
36	47	EA_negative	5	40.5	15
36	47	EA_negative	10	44.0	15
36	47	EA_negative	20	45.0	15
36	47	EA_negative	1	24.0	16
36	47	EA_negative	5	40.5	16
36	47	EA_negative	10	44.0	16
36	47	EA_negative	20	45.0	16
36	47	EA_negative	1	25.0	17
36	47	EA_negative	5	40.5	17
36	47	EA_negative	10	44.0	17
36	47	EA_negative	20	45.0	17
36	47	EA_negative	1	24.0	18
36	47	EA_negative	5	40.5	18
36	47	EA_negative	10	44.0	18
36	47	EA_negative	20	45.0	18
36	47	EA_negative	1	25.0	19
36	47	EA_negative	5	39.5	19
36	47	EA_negative	10	44.0	19
36	47	EA_negative	20	45.0	19
36	47	EA_negative	1	25.0	20
36	47	EA_negative	5	39.5	20
36	47	EA_negative	10	44.0	20
36	47	EA_negative	20	45.0	20
36	47	EA_negative	1	25.0	21
36	47	EA_negative	5	39.5	21
36	47	EA_negative	10	44.0	21
36	47	EA_negative	20	45.0	21
36	47	EA_negative	1	26.0	22
36	47	EA_negative	5	39.5	22
36	47	EA_negative	10	44.0	22
36	47	EA_negative	20	45.0	22
36	47	EA_negative	1	26.0	23
36	47	EA_negative	5	39.5	23
36	47	EA_negative	10	44.0	23
36	47	EA_negative	20	45.0	23
36	47	EA_negative	1	26.0	24
36	47	EA_negative	5	39.5	24
36	47	EA_negative	10	44.0	24
36	47	EA_negative	20	45.0	24
36	47	EA_negative	1	26.0	25
36	47	EA_negative	5	40.5	25
36	47	EA_negative	10	44.0	25
36	47	EA_negative	20	45.0	25
36	47	EA_negative	1	26.0	26
36	47	EA_negative	5	40.5	26
36	47	EA_negative	10	44.0	26
36	47	EA_negative	20	45.0	26
36	47	EA_negative	1	26.0	27
36	47	EA_negative	5	40.5	27
36	47	EA_negative	10	44.0	27
36	47	EA_negative	20	45.0	27
36	47	EA_negative	1	26.0	28
36	47	EA_negative	5	40.5	28
36	47	EA_negative	10	44.0	28
36	47	EA_negative	20	45.0	28
36	47	EA_negative	1	26.0	29
36	47	EA_negative	5	40.5	29
36	47	EA_negative	10	44.0	29
36	47	EA_negative	20	45.0	29
36	47	EA_negative	1	26.0	30
36	47	EA_negative	5	40.5	30
36	47	EA_negative	10	44.0	30
36	47	EA_negative	20	45.0	30
36	47	EA_negative	1	25.0	31
36	47	EA_negative	5	40.5	31
36	47	EA_negative	10	44.0	31
36	47	EA_negative	20	45.0	31
36	47	EA_negative	1	25.0	32
36	47	EA_negative	5	39.5	32
36	47	EA_negative	10	44.0	32
36	47	EA_negative	20	45.0	32
37	72	EA_positive	1	36.75	1
37	72	EA_positive	5	61.0	1
37	72	EA_positive	10	65.0	1
37	72	EA_positive	20	70.0	1
37	72	EA_positive	1	33.75	2
37	72	EA_positive	5	61.0	2
37	72	EA_positive	10	65.0	2
37	72	EA_positive	20	69.0	2
37	72	EA_positive	1	34.75	3
37	72	EA_positive	5	60.0	3
37	72	EA_positive	10	66.0	3
37	72	EA_positive	20	69.0	3
37	72	EA_positive	1	33.75	4
37	72	EA_positive	5	60.5	4
37	72	EA_positive	10	66.0	4
37	72	EA_positive	20	69.0	4
37	72	EA_positive	1	35.75	5
37	72	EA_positive	5	60.0	5
37	72	EA_positive	10	67.0	5
37	72	EA_positive	20	69.0	5
37	72	EA_positive	1	34.75	6
37	72	EA_positive	5	61.0	6
37	72	EA_positive	10	67.0	6
37	72	EA_positive	20	69.0	6
37	72	EA_positive	1	34.75	7
37	72	EA_positive	5	60.5	7
37	72	EA_positive	10	66.0	7
37	72	EA_positive	20	69.0	7
37	72	EA_positive	1	34.75	8
37	72	EA_positive	5	62.0	8
37	72	EA_positive	10	66.0	8
37	72	EA_positive	20	70.0	8
37	72	EA_positive	1	35.75	9
37	72	EA_positive	5	62.0	9
37	72	EA_positive	10	66.0	9
37	72	EA_positive	20	70.0	9
37	72	EA_positive	1	36.75	10
37	72	EA_positive	5	61.5	10
37	72	EA_positive	10	66.0	10
37	72	EA_positive	20	69.0	10
37	72	EA_positive	1	36.75	11
37	72	EA_positive	5	62.0	11
37	72	EA_positive	10	66.0	11
37	72	EA_positive	20	69.0	11
37	72	EA_positive	1	36.75	12
37	72	EA_positive	5	62.0	12
37	72	EA_positive	10	66.0	12
37	72	EA_positive	20	69.0	12
37	72	EA_positive	1	35.75	13
37	72	EA_positive	5	63.0	13
37	72	EA_positive	10	66.0	13
37	72	EA_positive	20	69.0	13
37	72	EA_positive	1	36.75	14
37	72	EA_positive	5	64.0	14
37	72	EA_positive	10	66.0	14
37	72	EA_positive	20	69.0	14
37	72	EA_positive	1	36.75	15
