sample_id	sequence_length	dataset	k	n_top_k	n_trees
38	41	positive	20	38.0	1
38	41	positive	1	20.0	2
38	41	positive	5	30.0	2
38	41	positive	10	36.0	2
38	41	positive	20	39.0	2
38	41	positive	1	21.0	3
38	41	positive	5	31.0	3
38	41	positive	10	36.0	3
38	41	positive	20	39.0	3
38	41	positive	1	21.0	4
38	41	positive	5	31.0	4
38	41	positive	10	36.0	4
38	41	positive	20	40.0	4
38	41	positive	1	21.0	5
38	41	positive	5	32.0	5
38	41	positive	10	36.0	5
38	41	positive	20	40.0	5
38	41	positive	1	21.0	6
38	41	positive	5	32.0	6
38	41	positive	10	36.0	6
38	41	positive	20	40.0	6
38	41	positive	1	21.0	7
38	41	positive	5	32.0	7
38	41	positive	10	36.0	7
38	41	positive	20	40.0	7
38	41	positive	1	21.0	8
38	41	positive	5	32.0	8
38	41	positive	10	36.0	8
38	41	positive	20	40.0	8
38	41	positive	1	21.0	9
38	41	positive	5	32.0	9
38	41	positive	10	36.0	9
38	41	positive	20	40.0	9
38	41	positive	1	21.0	10
38	41	positive	5	32.0	10
38	41	positive	10	36.0	10
38	41	positive	20	40.0	10
38	41	positive	1	21.0	11
38	41	positive	5	32.0	11
38	41	positive	10	36.0	11
38	41	positive	20	40.0	11
38	41	positive	1	21.0	12
38	41	positive	5	32.0	12
38	41	positive	10	36.0	12
38	41	positive	20	39.0	12
38	41	positive	1	21.0	13
38	41	positive	5	32.0	13
38	41	positive	10	36.0	13
38	41	positive	20	39.0	13
38	41	positive	1	21.0	14
38	41	positive	5	32.0	14
38	41	positive	10	36.0	14
38	41	positive	20	39.0	14
38	41	positive	1	21.0	15
38	41	positive	5	32.0	15
38	41	positive	10	36.0	15
38	41	positive	20	39.0	15
38	41	positive	1	21.0	16
38	41	positive	5	32.0	16
38	41	positive	10	36.0	16
38	41	positive	20	39.0	16
38	41	positive	1	21.0	17
38	41	positive	5	32.0	17
38	41	positive	10	36.0	17
38	41	positive	20	39.0	17
38	41	positive	1	21.0	18
38	41	positive	5	32.0	18
38	41	positive	10	36.0	18
38	41	positive	20	39.0	18
38	41	positive	1	21.0	19
38	41	positive	5	32.0	19
38	41	positive	10	36.0	19
38	41	positive	20	39.0	19
38	41	positive	1	21.0	20
38	41	positive	5	32.0	20
38	41	positive	10	36.0	20
38	41	positive	20	39.0	20
38	41	positive	1	21.0	21
38	41	positive	5	32.0	21
38	41	positive	10	36.0	21
38	41	positive	20	39.0	21
38	41	positive	1	21.0	22
38	41	positive	5	32.0	22
38	41	positive	10	36.0	22
38	41	positive	20	39.0	22
38	41	positive	1	21.0	23
38	41	positive	5	32.0	23
38	41	positive	10	36.0	23
38	41	positive	20	39.0	23
38	41	positive	1	21.0	24
38	41	positive	5	32.0	24
38	41	positive	10	36.0	24
38	41	positive	20	39.0	24
38	41	positive	1	21.0	25
38	41	positive	5	32.0	25
38	41	positive	10	36.0	25
38	41	positive	20	39.0	25
38	41	positive	1	21.0	26
38	41	positive	5	32.0	26
38	41	positive	10	36.0	26
38	41	positive	20	39.0	26
38	41	positive	1	21.0	27
38	41	positive	5	31.0	27
38	41	positive	10	36.0	27
38	41	positive	20	39.0	27
38	41	positive	1	21.0	28
38	41	positive	5	32.0	28
38	41	positive	10	36.0	28
38	41	positive	20	39.0	28
38	41	positive	1	21.0	29
38	41	positive	5	31.0	29
38	41	positive	10	36.0	29
38	41	positive	20	39.0	29
38	41	positive	1	21.0	30
38	41	positive	5	31.0	30
38	41	positive	10	36.0	30
38	41	positive	20	39.0	30
38	41	positive	1	21.0	31
38	41	positive	5	31.0	31
38	41	positive	10	36.0	31
38	41	positive	20	39.0	31
38	41	positive	1	21.0	32
38	41	positive	5	32.0	32
38	41	positive	10	36.0	32
38	41	positive	20	39.0	32
39	41	positive	1	20.0	1
39	41	positive	5	31.0	1
39	41	positive	10	36.0	1
39	41	positive	20	38.0	1
39	41	positive	1	20.0	2
39	41	positive	5	30.0	2
39	41	positive	10	36.0	2
39	41	positive	20	39.0	2
39	41	positive	1	21.0	3
39	41	positive	5	31.0	3
39	41	positive	10	36.0	3
39	41	positive	20	39.0	3
39	41	positive	1	21.0	4
39	41	positive	5	31.0	4
39	41	positive	10	36.0	4
39	41	positive	20	39.0	4
39	41	positive	1	21.0	5
39	41	positive	5	31.0	5
39	41	positive	10	36.0	5
39	41	positive	20	38.0	5
39	41	positive	1	21.0	6
39	41	positive	5	31.0	6
39	41	positive	10	36.0	6
39	41	positive	20	38.0	6
39	41	positive	1	21.0	7
39	41	positive	5	31.0	7
39	41	positive	10	36.0	7
39	41	positive	20	38.0	7
39	41	positive	1	21.0	8
39	41	positive	5	31.0	8
39	41	positive	10	36.0	8
39	41	positive	20	38.0	8
39	41	positive	1	21.0	9
39	41	positive	5	32.0	9
39	41	positive	10	36.0	9
39	41	positive	20	38.0	9
39	41	positive	1	21.0	10
39	41	positive	5	32.0	10
39	41	positive	10	36.0	10
39	41	positive	20	38.0	10
39	41	positive	1	21.0	11
39	41	positive	5	32.0	11
39	41	positive	10	36.0	11
39	41	positive	20	38.0	11
39	41	positive	1	21.0	12
39	41	positive	5	32.0	12
39	41	positive	10	36.0	12
39	41	positive	20	38.0	12
39	41	positive	1	21.0	13
39	41	positive	5	33.0	13
39	41	positive	10	36.0	13
39	41	positive	20	38.0	13
39	41	positive	1	21.0	14
39	41	positive	5	33.0	14
39	41	positive	10	36.0	14
39	41	positive	20	38.0	14
39	41	positive	1	21.0	15
39	41	positive	5	33.0	15
39	41	positive	10	36.0	15
39	41	positive	20	38.0	15
39	41	positive	1	21.0	16
39	41	positive	5	33.0	16
39	41	positive	10	36.0	16
39	41	positive	20	38.0	16
39	41	positive	1	21.0	17
39	41	positive	5	33.0	17
39	41	positive	10	36.0	17
39	41	positive	20	38.0	17
39	41	positive	1	21.0	18
39	41	positive	5	33.0	18
39	41	positive	10	36.0	18
39	41	positive	20	38.0	18
39	41	positive	1	21.0	19
39	41	positive	5	33.0	19
39	41	positive	10	36.0	19
39	41	positive	20	38.0	19
39	41	positive	1	21.0	20
39	41	positive	5	33.0	20
39	41	positive	10	36.0	20
39	41	positive	20	38.0	20
39	41	positive	1	21.0	21
39	41	positive	5	33.0	21
39	41	positive	10	36.0	21
39	41	positive	20	38.0	21
39	41	positive	1	21.0	22
39	41	positive	5	33.0	22
39	41	positive	10	36.0	22
39	41	positive	20	39.0	22
39	41	positive	1	21.0	23
39	41	positive	5	33.0	23
39	41	positive	10	36.0	23
39	41	positive	20	39.0	23
39	41	positive	1	21.0	24
39	41	positive	5	33.0	24
39	41	positive	10	36.0	24
39	41	positive	20	39.0	24
39	41	positive	1	21.0	25
39	41	positive	5	33.0	25
39	41	positive	10	36.0	25
39	41	positive	20	39.0	25
39	41	positive	1	21.0	26
39	41	positive	5	33.0	26
39	41	positive	10	36.0	26
39	41	positive	20	39.0	26
39	41	positive	1	21.0	27
39	41	positive	5	33.0	27
39	41	positive	10	36.0	27
39	41	positive	20	39.0	27
39	41	positive	1	21.0	28
39	41	positive	5	33.0	28
39	41	positive	10	36.0	28
39	41	positive	20	39.0	28
39	41	positive	1	21.0	29
39	41	positive	5	33.0	29
39	41	positive	10	36.0	29
39	41	positive	20	39.0	29
39	41	positive	1	21.0	30
39	41	positive	5	32.0	30
39	41	positive	10	36.0	30
39	41	positive	20	39.0	30
39	41	positive	1	21.0	31
39	41	positive	5	32.0	31
39	41	positive	10	36.0	31
39	41	positive	20	39.0	31
39	41	positive	1	21.0	32
39	41	positive	5	32.0	32
39	41	positive	10	36.0	32
39	41	positive	20	39.0	32
40	54	EA_positive	1	24.0	1
40	54	EA_positive	5	35.0	1
40	54	EA_positive	10	42.0	1
40	54	EA_positive	20	44.0	1
40	54	EA_positive	1	24.0	2
40	54	EA_positive	5	35.0	2
40	54	EA_positive	10	42.0	2
40	54	EA_positive	20	44.0	2
40	54	EA_positive	1	23.0	3
40	54	EA_positive	5	34.0	3
40	54	EA_positive	10	43.0	3
40	54	EA_positive	20	44.0	3
40	54	EA_positive	1	23.0	4
40	54	EA_positive	5	34.0	4
40	54	EA_positive	10	43.0	4
40	54	EA_positive	20	44.0	4
40	54	EA_positive	1	23.0	5
40	54	EA_positive	5	34.0	5
40	54	EA_positive	10	43.0	5
40	54	EA_positive	20	44.0	5
40	54	EA_positive	1	23.0	6
40	54	EA_positive	5	34.0	6
40	54	EA_positive	10	42.0	6
40	54	EA_positive	20	44.0	6
40	54	EA_positive	1	23.0	7
40	54	EA_positive	5	35.0	7
40	54	EA_positive	10	43.0	7
40	54	EA_positive	20	44.0	7
40	54	EA_positive	1	23.0	8
40	54	EA_positive	5	35.0	8
40	54	EA_positive	10	43.0	8
40	54	EA_positive	20	44.0	8
40	54	EA_positive	1	23.0	9
40	54	EA_positive	5	35.0	9
40	54	EA_positive	10	43.0	9
40	54	EA_positive	20	44.0	9
40	54	EA_positive	1	24.0	10
40	54	EA_positive	5	35.0	10
40	54	EA_positive	10	43.0	10
40	54	EA_positive	20	44.0	10
40	54	EA_positive	1	24.0	11
40	54	EA_positive	5	35.0	11
40	54	EA_positive	10	42.0	11
40	54	EA_positive	20	44.0	11
40	54	EA_positive	1	24.0	12
40	54	EA_positive	5	35.0	12
40	54	EA_positive	10	43.0	12
40	54	EA_positive	20	44.0	12
40	54	EA_positive	1	24.0	13
40	54	EA_positive	5	35.0	13
40	54	EA_positive	10	43.0	13
40	54	EA_positive	20	44.0	13
40	54	EA_positive	1	24.0	14
40	54	EA_positive	5	35.0	14
40	54	EA_positive	10	42.0	14
40	54	EA_positive	20	44.0	14
40	54	EA_positive	1	24.0	15
40	54	EA_positive	5	35.0	15
40	54	EA_positive	10	42.0	15
40	54	EA_positive	20	44.0	15
40	54	EA_positive	1	24.0	16
40	54	EA_positive	5	35.0	16
40	54	EA_positive	10	42.0	16
40	54	EA_positive	20	44.0	16
40	54	EA_positive	1	24.0	17
40	54	EA_positive	5	35.0	17
40	54	EA_positive	10	42.0	17
40	54	EA_positive	20	44.0	17
40	54	EA_positive	1	24.0	18
40	54	EA_positive	5	35.0	18
40	54	EA_positive	10	42.0	18
40	54	EA_positive	20	44.0	18
40	54	EA_positive	1	24.0	19
40	54	EA_positive	5	35.0	19
40	54	EA_positive	10	42.0	19
40	54	EA_positive	20	44.0	19
40	54	EA_positive	1	24.0	20
40	54	EA_positive	5	35.0	20
40	54	EA_positive	10	42.0	20
40	54	EA_positive	20	44.0	20
40	54	EA_positive	1	24.0	21
40	54	EA_positive	5	35.0	21
40	54	EA_positive	10	42.0	21
40	54	EA_positive	20	44.0	21
40	54	EA_positive	1	24.0	22
40	54	EA_positive	5	35.0	22
40	54	EA_positive	10	42.0	22
40	54	EA_positive	20	44.0	22
40	54	EA_positive	1	24.0	23
40	54	EA_positive	5	35.0	23
40	54	EA_positive	10	42.0	23
40	54	EA_positive	20	44.0	23
40	54	EA_positive	1	24.0	24
40	54	EA_positive	5	35.0	24
40	54	EA_positive	10	42.0	24
40	54	EA_positive	20	44.0	24
40	54	EA_positive	1	24.0	25
40	54	EA_positive	5	35.0	25
40	54	EA_positive	10	42.0	25
40	54	EA_positive	20	44.0	25
40	54	EA_positive	1	24.0	26
40	54	EA_positive	5	35.0	26
40	54	EA_positive	10	42.0	26
40	54	EA_positive	20	44.0	26
40	54	EA_positive	1	25.0	27
40	54	EA_positive	5	35.0	27
40	54	EA_positive	10	42.0	27
40	54	EA_positive	20	44.0	27
40	54	EA_positive	1	25.0	28
40	54	EA_positive	5	35.0	28
40	54	EA_positive	10	42.0	28
40	54	EA_positive	20	44.0	28
40	54	EA_positive	1	24.0	29
40	54	EA_positive	5	35.0	29
40	54	EA_positive	10	42.0	29
40	54	EA_positive	20	44.0	29
40	54	EA_positive	1	24.0	30
40	54	EA_positive	5	35.0	30
40	54	EA_positive	10	42.0	30
40	54	EA_positive	20	44.0	30
40	54	EA_positive	1	24.0	31
40	54	EA_positive	5	35.0	31
40	54	EA_positive	10	42.0	31
40	54	EA_positive	20	44.0	31
40	54	EA_positive	1	25.0	32
40	54	EA_positive	5	35.0	32
40	54	EA_positive	10	42.0	32
40	54	EA_positive	20	44.0	32
41	25	negative	1	7.0	1
41	25	negative	5	12.0	1
41	25	negative	10	12.0	1
41	25	negative	20	22.0	1
41	25	negative	1	7.0	2
41	25	negative	5	12.0	2
41	25	negative	10	12.0	2
41	25	negative	20	22.0	2
41	25	negative	1	7.0	3
41	25	negative	5	12.0	3
41	25	negative	10	12.0	3
41	25	negative	20	22.0	3
41	25	negative	1	7.0	4
41	25	negative	5	12.0	4
41	25	negative	10	12.0	4
41	25	negative	20	21.0	4
41	25	negative	1	7.0	5
41	25	negative	5	12.0	5
41	25	negative	10	12.0	5
41	25	negative	20	21.0	5
41	25	negative	1	7.0	6
41	25	negative	5	12.0	6
41	25	negative	10	12.0	6
41	25	negative	20	21.0	6
41	25	negative	1	7.0	7
41	25	negative	5	12.0	7
41	25	negative	10	12.0	7
41	25	negative	20	21.0	7
41	25	negative	1	7.0	8
41	25	negative	5	12.0	8
41	25	negative	10	12.0	8
41	25	negative	20	22.0	8
41	25	negative	1	6.0	9
41	25	negative	5	12.0	9
41	25	negative	10	12.0	9
41	25	negative	20	22.0	9
41	25	negative	1	6.0	10
41	25	negative	5	12.0	10
41	25	negative	10	12.0	10
41	25	negative	20	22.0	10
41	25	negative	1	6.0	11
41	25	negative	5	12.0	11
41	25	negative	10	12.0	11
41	25	negative	20	22.0	11
41	25	negative	1	6.0	12
41	25	negative	5	12.0	12
41	25	negative	10	12.0	12
41	25	negative	20	22.0	12
41	25	negative	1	6.0	13
41	25	negative	5	12.0	13
41	25	negative	10	12.0	13
41	25	negative	20	22.0	13
41	25	negative	1	6.0	14
41	25	negative	5	12.0	14
41	25	negative	10	12.0	14
41	25	negative	20	22.0	14
41	25	negative	1	6.0	15
41	25	negative	5	12.0	15
41	25	negative	10	12.0	15
41	25	negative	20	22.0	15
41	25	negative	1	6.0	16
41	25	negative	5	12.0	16
41	25	negative	10	12.0	16
41	25	negative	20	22.0	16
41	25	negative	1	6.0	17
41	25	negative	5	12.0	17
41	25	negative	10	12.0	17
41	25	negative	20	22.0	17
41	25	negative	1	6.0	18
41	25	negative	5	12.0	18
41	25	negative	10	13.0	18
41	25	negative	20	22.0	18
41	25	negative	1	6.0	19
41	25	negative	5	12.0	19
41	25	negative	10	13.0	19
41	25	negative	20	22.0	19
41	25	negative	1	6.0	20
41	25	negative	5	12.0	20
41	25	negative	10	13.0	20
41	25	negative	20	22.0	20
41	25	negative	1	6.0	21
41	25	negative	5	12.0	21
41	25	negative	10	13.0	21
41	25	negative	20	22.0	21
41	25	negative	1	6.0	22
41	25	negative	5	12.0	22
41	25	negative	10	13.0	22
41	25	negative	20	22.0	22
41	25	negative	1	6.0	23
41	25	negative	5	12.0	23
41	25	negative	10	12.0	23
41	25	negative	20	22.0	23
41	25	negative	1	6.0	24
41	25	negative	5	12.0	24
41	25	negative	10	12.0	24
41	25	negative	20	22.0	24
41	25	negative	1	6.0	25
41	25	negative	5	12.0	25
41	25	negative	10	13.0	25
41	25	negative	20	22.0	25
41	25	negative	1	6.0	26
41	25	negative	5	12.0	26
41	25	negative	10	13.0	26
41	25	negative	20	22.0	26
41	25	negative	1	6.0	27
41	25	negative	5	12.0	27
41	25	negative	10	13.0	27
41	25	negative	20	22.0	27
41	25	negative	1	6.0	28
41	25	negative	5	12.0	28
41	25	negative	10	13.0	28
41	25	negative	20	22.0	28
41	25	negative	1	6.0	29
41	25	negative	5	12.0	29
41	25	negative	10	13.0	29
41	25	negative	20	22.0	29
41	25	negative	1	6.0	30
41	25	negative	5	12.0	30
41	25	negative	10	13.0	30
41	25	negative	20	22.0	30
41	25	negative	1	6.0	31
41	25	negative	5	12.0	31
41	25	negative	10	13.0	31
41	25	negative	20	22.0	31
41	25	negative	1	6.0	32
41	25	negative	5	12.0	32
41	25	negative	10	13.0	32
41	25	negative	20	22.0	32
42	55	EA_positive	1	24.0	1
42	55	EA_positive	5	37.0	1
42	55	EA_positive	10	46.0	1
42	55	EA_positive	20	49.0	1
42	55	EA_positive	1	25.0	2
42	55	EA_positive	5	38.0	2
42	55	EA_positive	10	47.0	2
42	55	EA_positive	20	48.0	2
42	55	EA_positive	1	25.0	3
42	55	EA_positive	5	39.0	3
42	55	EA_positive	10	47.0	3
42	55	EA_positive	20	48.0	3
42	55	EA_positive	1	26.0	4
42	55	EA_positive	5	39.0	4
42	55	EA_positive	10	47.0	4
42	55	EA_positive	20	48.0	4
42	55	EA_positive	1	26.0	5
42	55	EA_positive	5	39.0	5
42	55	EA_positive	10	47.0	5
42	55	EA_positive	20	48.0	5
42	55	EA_positive	1	26.0	6
42	55	EA_positive	5	38.0	6
42	55	EA_positive	10	46.0	6
42	55	EA_positive	20	48.0	6
42	55	EA_positive	1	26.0	7
42	55	EA_positive	5	39.0	7
42	55	EA_positive	10	47.0	7
42	55	EA_positive	20	48.0	7
42	55	EA_positive	1	26.0	8
42	55	EA_positive	5	39.0	8
42	55	EA_positive	10	46.0	8
42	55	EA_positive	20	48.0	8
42	55	EA_positive	1	25.0	9
42	55	EA_positive	5	37.0	9
42	55	EA_positive	10	46.0	9
42	55	EA_positive	20	48.0	9
42	55	EA_positive	1	26.0	10
42	55	EA_positive	5	37.0	10
42	55	EA_positive	10	46.0	10
42	55	EA_positive	20	48.0	10
42	55	EA_positive	1	26.0	11
42	55	EA_positive	5	37.0	11
42	55	EA_positive	10	46.0	11
42	55	EA_positive	20	48.0	11
42	55	EA_positive	1	26.0	12
42	55	EA_positive	5	38.0	12
42	55	EA_positive	10	46.0	12
42	55	EA_positive	20	48.0	12
42	55	EA_positive	1	26.0	13
42	55	EA_positive	5	37.0	13
42	55	EA_positive	10	47.0	13
42	55	EA_positive	20	48.0	13
42	55	EA_positive	1	26.0	14
42	55	EA_positive	5	38.0	14
42	55	EA_positive	10	46.0	14
42	55	EA_positive	20	48.0	14
42	55	EA_positive	1	26.0	15
42	55	EA_positive	5	38.0	15
42	55	EA_positive	10	46.0	15
42	55	EA_positive	20	48.0	15
42	55	EA_positive	1	26.0	16
42	55	EA_positive	5	38.0	16
42	55	EA_positive	10	47.0	16
42	55	EA_positive	20	48.0	16
42	55	EA_positive	1	26.0	17
42	55	EA_positive	5	38.0	17
42	55	EA_positive	10	47.0	17
42	55	EA_positive	20	48.0	17
42	55	EA_positive	1	26.0	18
42	55	EA_positive	5	38.0	18
42	55	EA_positive	10	47.0	18
42	55	EA_positive	20	48.0	18
42	55	EA_positive	1	26.0	19
42	55	EA_positive	5	38.0	19
42	55	EA_positive	10	47.0	19
42	55	EA_positive	20	48.0	19
42	55	EA_positive	1	26.0	20
42	55	EA_positive	5	38.0	20
42	55	EA_positive	10	47.0	20
42	55	EA_positive	20	48.0	20
42	55	EA_positive	1	26.0	21
42	55	EA_positive	5	38.0	21
42	55	EA_positive	10	47.0	21
42	55	EA_positive	20	48.0	21
42	55	EA_positive	1	26.0	22
42	55	EA_positive	5	38.0	22
42	55	EA_positive	10	47.0	22
42	55	EA_positive	20	48.0	22
42	55	EA_positive	1	26.0	23
42	55	EA_positive	5	38.0	23
42	55	EA_positive	10	47.0	23
42	55	EA_positive	20	48.0	23
42	55	EA_positive	1	26.0	24
42	55	EA_positive	5	38.0	24
42	55	EA_positive	10	47.0	24
42	55	EA_positive	20	48.0	24
42	55	EA_positive	1	26.0	25
42	55	EA_positive	5	38.0	25
42	55	EA_positive	10	47.0	25
42	55	EA_positive	20	48.0	25
42	55	EA_positive	1	26.0	26
42	55	EA_positive	5	38.0	26
42	55	EA_positive	10	47.0	26
42	55	EA_positive	20	48.0	26
42	55	EA_positive	1	26.0	27
42	55	EA_positive	5	38.0	27
42	55	EA_positive	10	47.0	27
42	55	EA_positive	20	48.0	27
42	55	EA_positive	1	26.0	28
42	55	EA_positive	5	38.0	28
42	55	EA_positive	10	47.0	28
42	55	EA_positive	20	48.0	28
42	55	EA_positive	1	26.0	29
42	55	EA_positive	5	38.0	29
42	55	EA_positive	10	47.0	29
42	55	EA_positive	20	48.0	29
42	55	EA_positive	1	26.0	30
42	55	EA_positive	5	38.0	30
42	55	EA_positive	10	47.0	30
42	55	EA_positive	20	48.0	30
42	55	EA_positive	1	26.0	31
42	55	EA_positive	5	38.0	31
42	55	EA_positive	10	47.0	31
42	55	EA_positive	20	48.0	31
42	55	EA_positive	1	26.0	32
42	55	EA_positive	5	38.0	32
42	55	EA_positive	10	47.0	32
42	55	EA_positive	20	48.0	32
43	58	EA_positive	1	29.0	1
43	58	EA_positive	5	41.0	1
43	58	EA_positive	10	50.0	1
43	58	EA_positive	20	52.0	1
43	58	EA_positive	1	28.0	2
43	58	EA_positive	5	40.0	2
43	58	EA_positive	10	50.0	2
43	58	EA_positive	20	52.0	2
43	58	EA_positive	1	28.0	3
43	58	EA_positive	5	40.0	3
43	58	EA_positive	10	51.0	3
43	58	EA_positive	20	52.0	3
43	58	EA_positive	1	28.0	4
43	58	EA_positive	5	41.0	4
43	58	EA_positive	10	51.0	4
43	58	EA_positive	20	52.0	4
43	58	EA_positive	1	28.0	5
43	58	EA_positive	5	40.0	5
43	58	EA_positive	10	51.0	5
43	58	EA_positive	20	52.0	5
43	58	EA_positive	1	28.0	6
43	58	EA_positive	5	40.0	6
43	58	EA_positive	10	50.0	6
43	58	EA_positive	20	52.0	6
43	58	EA_positive	1	28.0	7
43	58	EA_positive	5	40.0	7
43	58	EA_positive	10	50.0	7
43	58	EA_positive	20	52.0	7
43	58	EA_positive	1	28.0	8
43	58	EA_positive	5	40.0	8
43	58	EA_positive	10	50.0	8
43	58	EA_positive	20	52.0	8
43	58	EA_positive	1	28.0	9
43	58	EA_positive	5	41.0	9
43	58	EA_positive	10	50.0	9
43	58	EA_positive	20	52.0	9
43	58	EA_positive	1	28.0	10
43	58	EA_positive	5	41.0	10
43	58	EA_positive	10	50.0	10
43	58	EA_positive	20	52.0	10
43	58	EA_positive	1	28.0	11
43	58	EA_positive	5	40.0	11
43	58	EA_positive	10	50.0	11
43	58	EA_positive	20	52.0	11
43	58	EA_positive	1	28.0	12
43	58	EA_positive	5	40.0	12
43	58	EA_positive	10	50.0	12
43	58	EA_positive	20	52.0	12
43	58	EA_positive	1	28.0	13
43	58	EA_positive	5	40.0	13
43	58	EA_positive	10	50.0	13
43	58	EA_positive	20	52.0	13
43	58	EA_positive	1	28.0	14
43	58	EA_positive	5	40.0	14
43	58	EA_positive	10	50.0	14
43	58	EA_positive	20	52.0	14
43	58	EA_positive	1	28.0	15
43	58	EA_positive	5	40.0	15
43	58	EA_positive	10	50.0	15
43	58	EA_positive	20	52.0	15
43	58	EA_positive	1	28.0	16
43	58	EA_positive	5	40.0	16
43	58	EA_positive	10	50.0	16
43	58	EA_positive	20	52.0	16
43	58	EA_positive	1	28.0	17
43	58	EA_positive	5	40.0	17
43	58	EA_positive	10	49.0	17
43	58	EA_positive	20	52.0	17
43	58	EA_positive	1	28.0	18
43	58	EA_positive	5	40.0	18
43	58	EA_positive	10	48.0	18
43	58	EA_positive	20	52.0	18
43	58	EA_positive	1	28.0	19
43	58	EA_positive	5	40.0	19
43	58	EA_positive	10	48.0	19
43	58	EA_positive	20	52.0	19
43	58	EA_positive	1	28.0	20
43	58	EA_positive	5	40.0	20
43	58	EA_positive	10	48.0	20
43	58	EA_positive	20	52.0	20
43	58	EA_positive	1	28.0	21
43	58	EA_positive	5	40.0	21
43	58	EA_positive	10	48.0	21
43	58	EA_positive	20	52.0	21
43	58	EA_positive	1	28.0	22
43	58	EA_positive	5	40.0	22
43	58	EA_positive	10	48.0	22
43	58	EA_positive	20	52.0	22
43	58	EA_positive	1	28.0	23
43	58	EA_positive	5	40.0	23
43	58	EA_positive	10	50.0	23
43	58	EA_positive	20	52.0	23
43	58	EA_positive	1	28.0	24
43	58	EA_positive	5	40.0	24
43	58	EA_positive	10	50.0	24
43	58	EA_positive	20	52.0	24
43	58	EA_positive	1	28.0	25
43	58	EA_positive	5	40.0	25
43	58	EA_positive	10	50.0	25
43	58	EA_positive	20	52.0	25
43	58	EA_positive	1	28.0	26
43	58	EA_positive	5	40.0	26
43	58	EA_positive	10	50.0	26
43	58	EA_positive	20	52.0	26
43	58	EA_positive	1	28.0	27
43	58	EA_positive	5	40.0	27
43	58	EA_positive	10	50.0	27
43	58	EA_positive	20	52.0	27
43	58	EA_positive	1	28.0	28
43	58	EA_positive	5	40.0	28
43	58	EA_positive	10	50.0	28
43	58	EA_positive	20	52.0	28
43	58	EA_positive	1	28.0	29
43	58	EA_positive	5	40.0	29
43	58	EA_positive	10	50.0	29
43	58	EA_positive	20	52.0	29
43	58	EA_positive	1	28.0	30
43	58	EA_positive	5	40.0	30
43	58	EA_positive	10	50.0	30
43	58	EA_positive	20	52.0	30
43	58	EA_positive	1	28.0	31
43	58	EA_positive	5	40.0	31
43	58	EA_positive	10	50.0	31
43	58	EA_positive	20	52.0	31
43	58	EA_positive	1	28.0	32
43	58	EA_positive	5	40.0	32
43	58	EA_positive	10	50.0	32
43	58	EA_positive	20	52.0	32
44	47	EA_negative	1	19.0	1
44	47	EA_negative	5	30.0	1
44	47	EA_negative	10	35.0	1
44	47	EA_negative	20	39.0	1
44	47	EA_negative	1	20.0	2
44	47	EA_negative	5	30.0	2
44	47	EA_negative	10	34.0	2
44	47	EA_negative	20	39.0	2
44	47	EA_negative	1	19.0	3
44	47	EA_negative	5	30.0	3
44	47	EA_negative	10	34.0	3
44	47	EA_negative	20	39.0	3
44	47	EA_negative	1	19.0	4
44	47	EA_negative	5	30.0	4
44	47	EA_negative	10	34.0	4
44	47	EA_negative	20	39.0	4
44	47	EA_negative	1	19.0	5
44	47	EA_negative	5	30.0	5
44	47	EA_negative	10	34.0	5
44	47	EA_negative	20	39.0	5
44	47	EA_negative	1	19.0	6
44	47	EA_negative	5	30.0	6
44	47	EA_negative	10	34.0	6
44	47	EA_negative	20	39.0	6
44	47	EA_negative	1	19.0	7
44	47	EA_negative	5	30.0	7
44	47	EA_negative	10	34.0	7
44	47	EA_negative	20	39.0	7
44	47	EA_negative	1	19.0	8
44	47	EA_negative	5	30.0	8
44	47	EA_negative	10	34.0	8
44	47	EA_negative	20	39.0	8
44	47	EA_negative	1	19.0	9
44	47	EA_negative	5	30.0	9
44	47	EA_negative	10	34.0	9
44	47	EA_negative	20	39.0	9
44	47	EA_negative	1	19.0	10
44	47	EA_negative	5	30.0	10
44	47	EA_negative	10	34.0	10
44	47	EA_negative	20	39.0	10
44	47	EA_negative	1	19.0	11
44	47	EA_negative	5	30.0	11
44	47	EA_negative	10	34.0	11
44	47	EA_negative	20	39.0	11
44	47	EA_negative	1	19.0	12
44	47	EA_negative	5	30.0	12
44	47	EA_negative	10	34.0	12
44	47	EA_negative	20	39.0	12
44	47	EA_negative	1	19.0	13
44	47	EA_negative	5	30.0	13
44	47	EA_negative	10	34.0	13
44	47	EA_negative	20	39.0	13
44	47	EA_negative	1	19.0	14
44	47	EA_negative	5	30.0	14
44	47	EA_negative	10	34.0	14
44	47	EA_negative	20	39.0	14
44	47	EA_negative	1	19.0	15
44	47	EA_negative	5	30.0	15
44	47	EA_negative	10	34.0	15
44	47	EA_negative	20	39.0	15
44	47	EA_negative	1	19.0	16
44	47	EA_negative	5	30.0	16
44	47	EA_negative	10	34.0	16
44	47	EA_negative	20	39.0	16
44	47	EA_negative	1	19.0	17
44	47	EA_negative	5	30.0	17
44	47	EA_negative	10	34.0	17
44	47	EA_negative	20	39.0	17
44	47	EA_negative	1	19.0	18
44	47	EA_negative	5	30.0	18
44	47	EA_negative	10	34.0	18
44	47	EA_negative	20	39.0	18
44	47	EA_negative	1	19.0	19
44	47	EA_negative	5	30.0	19
